,userId,COURSENAME,TECHSTACK,skills,combined
383,Employee_444,"Microsoft Certified: Dynamics 365 Finance and Operations Apps Developer Associate, Microsoft Certified: Azure AI Engineer Associate","Communication, Agile Methodologies, Kotlin, React, Swift, PostgreSQL",Problem Solving,"Microsoft Certified: Dynamics 365 Finance and Operations Apps Developer Associate, Microsoft Certified: Azure AI Engineer Associate Communication, Agile Methodologies, Kotlin, React, Swift, PostgreSQL Problem Solving"
384,Employee_445,"Microsoft Certified: Power Platform App Maker Associate, Microsoft Certified: Power Platform App Maker Associate, Microsoft Certified: Power Platform Functional Consultant Associate, Microsoft Certified: Power Platform Functional Consultant Associate, Google Professional Database Administrator, Google Professional Database Administrator, Google Associate Android Developer, Google Associate Android Developer, Microsoft Certified: Windows Server Hybrid Administrator Associate, Microsoft Certified: Windows Server Hybrid Administrator Associate","Network Security, MongoDB, Objective-C, Network Security, MongoDB, Objective-C, Communication, Continuous Integration, CI/CD, Communication, Continuous Integration, CI/CD, GraphQL, Problem Solving, JavaScript, GraphQL, Problem Solving, JavaScript, UI/UX Design, Accessibility, C#, UI/UX Design, Accessibility, C#, CI/CD, Documentation, Artificial Intelligence, CI/CD, Documentation, Artificial Intelligence","Responsive Design, Java","Microsoft Certified: Power Platform App Maker Associate, Microsoft Certified: Power Platform App Maker Associate, Microsoft Certified: Power Platform Functional Consultant Associate, Microsoft Certified: Power Platform Functional Consultant Associate, Google Professional Database Administrator, Google Professional Database Administrator, Google Associate Android Developer, Google Associate Android Developer, Microsoft Certified: Windows Server Hybrid Administrator Associate, Microsoft Certified: Windows Server Hybrid Administrator Associate Network Security, MongoDB, Objective-C, Network Security, MongoDB, Objective-C, Communication, Continuous Integration, CI/CD, Communication, Continuous Integration, CI/CD, GraphQL, Problem Solving, JavaScript, GraphQL, Problem Solving, JavaScript, UI/UX Design, Accessibility, C#, UI/UX Design, Accessibility, C#, CI/CD, Documentation, Artificial Intelligence, CI/CD, Documentation, Artificial Intelligence Responsive Design, Java"
385,Employee_446,"Microsoft Certified: Dynamics 365 Supply Chain Management Functional Consultant Associate, Microsoft Certified: Dynamics 365 Supply Chain Management Functional Consultant Associate, Microsoft Certified: Dynamics 365 Supply Chain Management Functional Consultant Associate, AWS Certified Machine Learning  Specialty, AWS Certified Machine Learning  Specialty, AWS Certified Machine Learning  Specialty, Google Professional Cloud Developer, Google Professional Cloud Developer, Google Professional Cloud Developer","Cybersecurity, Responsive Design, JavaScript, Cybersecurity, Responsive Design, JavaScript, Cybersecurity, Responsive Design, JavaScript, Leadership, Responsive Design, AWS, Leadership, Responsive Design, AWS, Leadership, Responsive Design, AWS, Java, .NET, Penetration Testing, Java, .NET, Penetration Testing, Java, .NET, Penetration Testing","MongoDB, Vue.js, C#","Microsoft Certified: Dynamics 365 Supply Chain Management Functional Consultant Associate, Microsoft Certified: Dynamics 365 Supply Chain Management Functional Consultant Associate, Microsoft Certified: Dynamics 365 Supply Chain Management Functional Consultant Associate, AWS Certified Machine Learning  Specialty, AWS Certified Machine Learning  Specialty, AWS Certified Machine Learning  Specialty, Google Professional Cloud Developer, Google Professional Cloud Developer, Google Professional Cloud Developer Cybersecurity, Responsive Design, JavaScript, Cybersecurity, Responsive Design, JavaScript, Cybersecurity, Responsive Design, JavaScript, Leadership, Responsive Design, AWS, Leadership, Responsive Design, AWS, Leadership, Responsive Design, AWS, Java, .NET, Penetration Testing, Java, .NET, Penetration Testing, Java, .NET, Penetration Testing MongoDB, Vue.js, C#"
386,Employee_447,"Microsoft Certified: Power Platform Functional Consultant Associate, Microsoft Certified: Power Platform Functional Consultant Associate, Microsoft Certified: Power Platform Functional Consultant Associate, Microsoft Certified: Power Platform Functional Consultant Associate, Microsoft Certified: Power Platform Functional Consultant Associate, Microsoft Certified: Dynamics 365 + Power Platform Solution Architect Expert, Microsoft Certified: Dynamics 365 + Power Platform Solution Architect Expert, Microsoft Certified: Dynamics 365 + Power Platform Solution Architect Expert, Microsoft Certified: Dynamics 365 + Power Platform Solution Architect Expert, Microsoft Certified: Dynamics 365 + Power Platform Solution Architect Expert, Microsoft Certified: Azure Security Engineer Expert, Microsoft Certified: Azure Security Engineer Expert, Microsoft Certified: Azure Security Engineer Expert, Microsoft Certified: Azure Security Engineer Expert, Microsoft Certified: Azure Security Engineer Expert, Google Professional IoT Engineer, Google Professional IoT Engineer, Google Professional IoT Engineer, Google Professional IoT Engineer, Google Professional IoT Engineer","Python, Statistical Analysis, SQL, Python, Statistical Analysis, SQL, Python, Statistical Analysis, SQL, Python, Statistical Analysis, SQL, Python, Statistical Analysis, SQL, Wireframing, Problem Solving, Agile Methodologies, Wireframing, Problem Solving, Agile Methodologies, Wireframing, Problem Solving, Agile Methodologies, Wireframing, Problem Solving, Agile Methodologies, Wireframing, Problem Solving, Agile Methodologies, Support, Continuous Integration, Continuous Deployment, Support, Continuous Integration, Continuous Deployment, Support, Continuous Integration, Continuous Deployment, Support, Continuous Integration, Continuous Deployment, Support, Continuous Integration, Continuous Deployment, Network Security, Continuous Integration, Troubleshooting, Network Security, Continuous Integration, Troubleshooting, Network Security, Continuous Integration, Troubleshooting, Network Security, Continuous Integration, Troubleshooting, Network Security, Continuous Integration, Troubleshooting","Angular, Wireframing, Ruby, MySQL, Django","Microsoft Certified: Power Platform Functional Consultant Associate, Microsoft Certified: Power Platform Functional Consultant Associate, Microsoft Certified: Power Platform Functional Consultant Associate, Microsoft Certified: Power Platform Functional Consultant Associate, Microsoft Certified: Power Platform Functional Consultant Associate, Microsoft Certified: Dynamics 365 + Power Platform Solution Architect Expert, Microsoft Certified: Dynamics 365 + Power Platform Solution Architect Expert, Microsoft Certified: Dynamics 365 + Power Platform Solution Architect Expert, Microsoft Certified: Dynamics 365 + Power Platform Solution Architect Expert, Microsoft Certified: Dynamics 365 + Power Platform Solution Architect Expert, Microsoft Certified: Azure Security Engineer Expert, Microsoft Certified: Azure Security Engineer Expert, Microsoft Certified: Azure Security Engineer Expert, Microsoft Certified: Azure Security Engineer Expert, Microsoft Certified: Azure Security Engineer Expert, Google Professional IoT Engineer, Google Professional IoT Engineer, Google Professional IoT Engineer, Google Professional IoT Engineer, Google Professional IoT Engineer Python, Statistical Analysis, SQL, Python, Statistical Analysis, SQL, Python, Statistical Analysis, SQL, Python, Statistical Analysis, SQL, Python, Statistical Analysis, SQL, Wireframing, Problem Solving, Agile Methodologies, Wireframing, Problem Solving, Agile Methodologies, Wireframing, Problem Solving, Agile Methodologies, Wireframing, Problem Solving, Agile Methodologies, Wireframing, Problem Solving, Agile Methodologies, Support, Continuous Integration, Continuous Deployment, Support, Continuous Integration, Continuous Deployment, Support, Continuous Integration, Continuous Deployment, Support, Continuous Integration, Continuous Deployment, Support, Continuous Integration, Continuous Deployment, Network Security, Continuous Integration, Troubleshooting, Network Security, Continuous Integration, Troubleshooting, Network Security, Continuous Integration, Troubleshooting, Network Security, Continuous Integration, Troubleshooting, Network Security, Continuous Integration, Troubleshooting Angular, Wireframing, Ruby, MySQL, Django"
387,Employee_448,"Microsoft Certified: Power Platform Solution Architect Expert, Microsoft Certified: Power Platform Solution Architect Expert, Microsoft Certified: Power Platform Solution Architect Expert, Microsoft Certified: Power Platform Solution Architect Expert, Microsoft Certified: Power Platform Solution Architect Expert","Documentation, GraphQL, Git, Documentation, GraphQL, Git, Documentation, GraphQL, Git, Documentation, GraphQL, Git, Documentation, GraphQL, Git","UI/UX Design, Vue.js, PostgreSQL, DevOps, RESTful API","Microsoft Certified: Power Platform Solution Architect Expert, Microsoft Certified: Power Platform Solution Architect Expert, Microsoft Certified: Power Platform Solution Architect Expert, Microsoft Certified: Power Platform Solution Architect Expert, Microsoft Certified: Power Platform Solution Architect Expert Documentation, GraphQL, Git, Documentation, GraphQL, Git, Documentation, GraphQL, Git, Documentation, GraphQL, Git, Documentation, GraphQL, Git UI/UX Design, Vue.js, PostgreSQL, DevOps, RESTful API"
388,Employee_449,"Microsoft Certified: Data Analyst Associate, Microsoft Certified: Data Analyst Associate, Microsoft Certified: Data Analyst Associate, Microsoft Certified: Data Analyst Associate, Microsoft Certified: Data Analyst Associate, Red Hat Certified JBoss Developer (RHCJD), Red Hat Certified JBoss Developer (RHCJD), Red Hat Certified JBoss Developer (RHCJD), Red Hat Certified JBoss Developer (RHCJD), Red Hat Certified JBoss Developer (RHCJD), Microsoft Certified: Dynamics 365 Marketing Functional Consultant Associate, Microsoft Certified: Dynamics 365 Marketing Functional Consultant Associate, Microsoft Certified: Dynamics 365 Marketing Functional Consultant Associate, Microsoft Certified: Dynamics 365 Marketing Functional Consultant Associate, Microsoft Certified: Dynamics 365 Marketing Functional Consultant Associate, AWS Certified Security  Specialty, AWS Certified Security  Specialty, AWS Certified Security  Specialty, AWS Certified Security  Specialty, AWS Certified Security  Specialty","User Stories, Network Security, Microservices, User Stories, Network Security, Microservices, User Stories, Network Security, Microservices, User Stories, Network Security, Microservices, User Stories, Network Security, Microservices, Kotlin, .NET, Responsive Design, Kotlin, .NET, Responsive Design, Kotlin, .NET, Responsive Design, Kotlin, .NET, Responsive Design, Kotlin, .NET, Responsive Design, Google Cloud Platform, Artificial Intelligence, Agile Product Management, Google Cloud Platform, Artificial Intelligence, Agile Product Management, Google Cloud Platform, Artificial Intelligence, Agile Product Management, Google Cloud Platform, Artificial Intelligence, Agile Product Management, Google Cloud Platform, Artificial Intelligence, Agile Product Management, Vue.js, Penetration Testing, Google Cloud Platform, Vue.js, Penetration Testing, Google Cloud Platform, Vue.js, Penetration Testing, Google Cloud Platform, Vue.js, Penetration Testing, Google Cloud Platform, Vue.js, Penetration Testing, Google Cloud Platform","User Stories, Responsive Design, Responsive Design, Django, Objective-C, React","Microsoft Certified: Data Analyst Associate, Microsoft Certified: Data Analyst Associate, Microsoft Certified: Data Analyst Associate, Microsoft Certified: Data Analyst Associate, Microsoft Certified: Data Analyst Associate, Red Hat Certified JBoss Developer (RHCJD), Red Hat Certified JBoss Developer (RHCJD), Red Hat Certified JBoss Developer (RHCJD), Red Hat Certified JBoss Developer (RHCJD), Red Hat Certified JBoss Developer (RHCJD), Microsoft Certified: Dynamics 365 Marketing Functional Consultant Associate, Microsoft Certified: Dynamics 365 Marketing Functional Consultant Associate, Microsoft Certified: Dynamics 365 Marketing Functional Consultant Associate, Microsoft Certified: Dynamics 365 Marketing Functional Consultant Associate, Microsoft Certified: Dynamics 365 Marketing Functional Consultant Associate, AWS Certified Security  Specialty, AWS Certified Security  Specialty, AWS Certified Security  Specialty, AWS Certified Security  Specialty, AWS Certified Security  Specialty User Stories, Network Security, Microservices, User Stories, Network Security, Microservices, User Stories, Network Security, Microservices, User Stories, Network Security, Microservices, User Stories, Network Security, Microservices, Kotlin, .NET, Responsive Design, Kotlin, .NET, Responsive Design, Kotlin, .NET, Responsive Design, Kotlin, .NET, Responsive Design, Kotlin, .NET, Responsive Design, Google Cloud Platform, Artificial Intelligence, Agile Product Management, Google Cloud Platform, Artificial Intelligence, Agile Product Management, Google Cloud Platform, Artificial Intelligence, Agile Product Management, Google Cloud Platform, Artificial Intelligence, Agile Product Management, Google Cloud Platform, Artificial Intelligence, Agile Product Management, Vue.js, Penetration Testing, Google Cloud Platform, Vue.js, Penetration Testing, Google Cloud Platform, Vue.js, Penetration Testing, Google Cloud Platform, Vue.js, Penetration Testing, Google Cloud Platform, Vue.js, Penetration Testing, Google Cloud Platform User Stories, Responsive Design, Responsive Design, Django, Objective-C, React"
389,Employee_45,"AWS Certified Developer  Associate, AWS Certified Cloud Practitioner, Google Professional Data Engineer, Certified Data Management Professional (CDMP), Certified Information Systems Security Professional (CISSP)","Google Cloud Platform, Python, Kubernetes, Information Security, Kubernetes, Leadership, CSS, Accessibility, Information Security, Information Security, Swift, Support, User Stories, AWS, SQL",Cybersecurity,"AWS Certified Developer  Associate, AWS Certified Cloud Practitioner, Google Professional Data Engineer, Certified Data Management Professional (CDMP), Certified Information Systems Security Professional (CISSP) Google Cloud Platform, Python, Kubernetes, Information Security, Kubernetes, Leadership, CSS, Accessibility, Information Security, Information Security, Swift, Support, User Stories, AWS, SQL Cybersecurity"
390,Employee_450,"Microsoft Certified: Azure Database Administrator Associate, Certified Data Management Professional (CDMP), GIAC Certified Penetration Tester (GPEN), Certified Information Privacy Professional (CIPP), CompTIA Security+","MongoDB, Cryptography, Responsive Design, Data Analysis, Artificial Intelligence, Technical Writing, .NET, Documentation, Prototyping, Troubleshooting, Problem Solving, Data Visualization, User Research, Google Cloud Platform, User Stories",UI/UX Design,"Microsoft Certified: Azure Database Administrator Associate, Certified Data Management Professional (CDMP), GIAC Certified Penetration Tester (GPEN), Certified Information Privacy Professional (CIPP), CompTIA Security+ MongoDB, Cryptography, Responsive Design, Data Analysis, Artificial Intelligence, Technical Writing, .NET, Documentation, Prototyping, Troubleshooting, Problem Solving, Data Visualization, User Research, Google Cloud Platform, User Stories UI/UX Design"
391,Employee_451,"Microsoft Certified: Dynamics 365 Finance and Operations Apps Developer Associate, Microsoft Certified: Dynamics 365 Finance and Operations Apps Developer Associate, Microsoft Certified: Dynamics 365 Finance and Operations Apps Developer Associate, AWS Certified Security  Specialty, AWS Certified Security  Specialty, AWS Certified Security  Specialty, Certified Kubernetes Application Developer (CKAD), Certified Kubernetes Application Developer (CKAD), Certified Kubernetes Application Developer (CKAD), Certified Information Security Manager (CISM), Certified Information Security Manager (CISM), Certified Information Security Manager (CISM)","CSS, Continuous Integration, Collaboration, CSS, Continuous Integration, Collaboration, CSS, Continuous Integration, Collaboration, User Stories, SQL, .NET, User Stories, SQL, .NET, User Stories, SQL, .NET, Statistical Analysis, Google Cloud Platform, Git, Statistical Analysis, Google Cloud Platform, Git, Statistical Analysis, Google Cloud Platform, Git, Python, Flask, Data Analysis, Python, Flask, Data Analysis, Python, Flask, Data Analysis","Test-Driven Development, Swift, Swift, Network Security","Microsoft Certified: Dynamics 365 Finance and Operations Apps Developer Associate, Microsoft Certified: Dynamics 365 Finance and Operations Apps Developer Associate, Microsoft Certified: Dynamics 365 Finance and Operations Apps Developer Associate, AWS Certified Security  Specialty, AWS Certified Security  Specialty, AWS Certified Security  Specialty, Certified Kubernetes Application Developer (CKAD), Certified Kubernetes Application Developer (CKAD), Certified Kubernetes Application Developer (CKAD), Certified Information Security Manager (CISM), Certified Information Security Manager (CISM), Certified Information Security Manager (CISM) CSS, Continuous Integration, Collaboration, CSS, Continuous Integration, Collaboration, CSS, Continuous Integration, Collaboration, User Stories, SQL, .NET, User Stories, SQL, .NET, User Stories, SQL, .NET, Statistical Analysis, Google Cloud Platform, Git, Statistical Analysis, Google Cloud Platform, Git, Statistical Analysis, Google Cloud Platform, Git, Python, Flask, Data Analysis, Python, Flask, Data Analysis, Python, Flask, Data Analysis Test-Driven Development, Swift, Swift, Network Security"
392,Employee_452,"Google Professional Network Engineer, Google Professional Network Engineer, Google Professional Network Engineer, Google Professional Network Engineer, Google Professional Network Engineer, Google Professional Network Engineer, Juniper Networks Certified Internet Specialist (JNCIS), Juniper Networks Certified Internet Specialist (JNCIS), Juniper Networks Certified Internet Specialist (JNCIS), Juniper Networks Certified Internet Specialist (JNCIS), Juniper Networks Certified Internet Specialist (JNCIS), Juniper Networks Certified Internet Specialist (JNCIS)","Swift, Prototyping, Problem Solving, Swift, Prototyping, Problem Solving, Swift, Prototyping, Problem Solving, Swift, Prototyping, Problem Solving, Swift, Prototyping, Problem Solving, Swift, Prototyping, Problem Solving, Troubleshooting, User Research, DevOps, Troubleshooting, User Research, DevOps, Troubleshooting, User Research, DevOps, Troubleshooting, User Research, DevOps, Troubleshooting, User Research, DevOps, Troubleshooting, User Research, DevOps","Java, RESTful API, Python, Ruby, MongoDB, Data Science","Google Professional Network Engineer, Google Professional Network Engineer, Google Professional Network Engineer, Google Professional Network Engineer, Google Professional Network Engineer, Google Professional Network Engineer, Juniper Networks Certified Internet Specialist (JNCIS), Juniper Networks Certified Internet Specialist (JNCIS), Juniper Networks Certified Internet Specialist (JNCIS), Juniper Networks Certified Internet Specialist (JNCIS), Juniper Networks Certified Internet Specialist (JNCIS), Juniper Networks Certified Internet Specialist (JNCIS) Swift, Prototyping, Problem Solving, Swift, Prototyping, Problem Solving, Swift, Prototyping, Problem Solving, Swift, Prototyping, Problem Solving, Swift, Prototyping, Problem Solving, Swift, Prototyping, Problem Solving, Troubleshooting, User Research, DevOps, Troubleshooting, User Research, DevOps, Troubleshooting, User Research, DevOps, Troubleshooting, User Research, DevOps, Troubleshooting, User Research, DevOps, Troubleshooting, User Research, DevOps Java, RESTful API, Python, Ruby, MongoDB, Data Science"
393,Employee_453,"Certified Information Privacy Professional (CIPP), Certified Information Privacy Professional (CIPP), Microsoft Certified: Azure Solutions Architect Expert, Microsoft Certified: Azure Solutions Architect Expert, Google Professional Machine Learning Engineer, Google Professional Machine Learning Engineer","Docker, Penetration Testing, HTML, Docker, Penetration Testing, HTML, Django, React, Business Analysis, Django, React, Business Analysis, Problem Solving, NoSQL, Behavior-Driven Development, Problem Solving, NoSQL, Behavior-Driven Development","Requirements Analysis, Accessibility","Certified Information Privacy Professional (CIPP), Certified Information Privacy Professional (CIPP), Microsoft Certified: Azure Solutions Architect Expert, Microsoft Certified: Azure Solutions Architect Expert, Google Professional Machine Learning Engineer, Google Professional Machine Learning Engineer Docker, Penetration Testing, HTML, Docker, Penetration Testing, HTML, Django, React, Business Analysis, Django, React, Business Analysis, Problem Solving, NoSQL, Behavior-Driven Development, Problem Solving, NoSQL, Behavior-Driven Development Requirements Analysis, Accessibility"
394,Employee_454,"AWS Certified IoT  Specialty, AWS Certified IoT  Specialty, AWS Certified IoT  Specialty, AWS Certified IoT  Specialty, AWS Certified IoT  Specialty, AWS Certified IoT  Specialty","React, Ruby, Flask, React, Ruby, Flask, React, Ruby, Flask, React, Ruby, Flask, React, Ruby, Flask, React, Ruby, Flask","Data Analysis, Cryptography, Statistical Analysis, Documentation, Network Security, AWS","AWS Certified IoT  Specialty, AWS Certified IoT  Specialty, AWS Certified IoT  Specialty, AWS Certified IoT  Specialty, AWS Certified IoT  Specialty, AWS Certified IoT  Specialty React, Ruby, Flask, React, Ruby, Flask, React, Ruby, Flask, React, Ruby, Flask, React, Ruby, Flask, React, Ruby, Flask Data Analysis, Cryptography, Statistical Analysis, Documentation, Network Security, AWS"
395,Employee_455,"Microsoft Certified: Dynamics 365 Customer Service Functional Consultant Associate, Microsoft Certified: Dynamics 365 Customer Service Functional Consultant Associate, Microsoft Certified: Dynamics 365 Customer Service Functional Consultant Associate, Microsoft Certified: Dynamics 365 Customer Service Functional Consultant Associate, Microsoft Certified: Dynamics 365 Customer Service Functional Consultant Associate, Microsoft Certified: Dynamics 365 Customer Service Functional Consultant Associate, Microsoft Certified: Power Platform Functional Consultant Associate, Microsoft Certified: Power Platform Functional Consultant Associate, Microsoft Certified: Power Platform Functional Consultant Associate, Microsoft Certified: Power Platform Functional Consultant Associate, Microsoft Certified: Power Platform Functional Consultant Associate, Microsoft Certified: Power Platform Functional Consultant Associate, AWS Certified Advanced Networking  Specialty, AWS Certified Advanced Networking  Specialty, AWS Certified Advanced Networking  Specialty, AWS Certified Advanced Networking  Specialty, AWS Certified Advanced Networking  Specialty, AWS Certified Advanced Networking  Specialty, Microsoft Certified: Azure DevOps Engineer Expert, Microsoft Certified: Azure DevOps Engineer Expert, Microsoft Certified: Azure DevOps Engineer Expert, Microsoft Certified: Azure DevOps Engineer Expert, Microsoft Certified: Azure DevOps Engineer Expert, Microsoft Certified: Azure DevOps Engineer Expert","Containerization, Prototyping, Documentation, Containerization, Prototyping, Documentation, Containerization, Prototyping, Documentation, Containerization, Prototyping, Documentation, Containerization, Prototyping, Documentation, Containerization, Prototyping, Documentation, Collaboration, Angular, Network Security, Collaboration, Angular, Network Security, Collaboration, Angular, Network Security, Collaboration, Angular, Network Security, Collaboration, Angular, Network Security, Collaboration, Angular, Network Security, Vue.js, Agile Product Management, MongoDB, Vue.js, Agile Product Management, MongoDB, Vue.js, Agile Product Management, MongoDB, Vue.js, Agile Product Management, MongoDB, Vue.js, Agile Product Management, MongoDB, Vue.js, Agile Product Management, MongoDB, AWS, SQL, React, AWS, SQL, React, AWS, SQL, React, AWS, SQL, React, AWS, SQL, React, AWS, SQL, React","Flask, RESTful API, Accessibility, Continuous Deployment, PHP, PostgreSQL","Microsoft Certified: Dynamics 365 Customer Service Functional Consultant Associate, Microsoft Certified: Dynamics 365 Customer Service Functional Consultant Associate, Microsoft Certified: Dynamics 365 Customer Service Functional Consultant Associate, Microsoft Certified: Dynamics 365 Customer Service Functional Consultant Associate, Microsoft Certified: Dynamics 365 Customer Service Functional Consultant Associate, Microsoft Certified: Dynamics 365 Customer Service Functional Consultant Associate, Microsoft Certified: Power Platform Functional Consultant Associate, Microsoft Certified: Power Platform Functional Consultant Associate, Microsoft Certified: Power Platform Functional Consultant Associate, Microsoft Certified: Power Platform Functional Consultant Associate, Microsoft Certified: Power Platform Functional Consultant Associate, Microsoft Certified: Power Platform Functional Consultant Associate, AWS Certified Advanced Networking  Specialty, AWS Certified Advanced Networking  Specialty, AWS Certified Advanced Networking  Specialty, AWS Certified Advanced Networking  Specialty, AWS Certified Advanced Networking  Specialty, AWS Certified Advanced Networking  Specialty, Microsoft Certified: Azure DevOps Engineer Expert, Microsoft Certified: Azure DevOps Engineer Expert, Microsoft Certified: Azure DevOps Engineer Expert, Microsoft Certified: Azure DevOps Engineer Expert, Microsoft Certified: Azure DevOps Engineer Expert, Microsoft Certified: Azure DevOps Engineer Expert Containerization, Prototyping, Documentation, Containerization, Prototyping, Documentation, Containerization, Prototyping, Documentation, Containerization, Prototyping, Documentation, Containerization, Prototyping, Documentation, Containerization, Prototyping, Documentation, Collaboration, Angular, Network Security, Collaboration, Angular, Network Security, Collaboration, Angular, Network Security, Collaboration, Angular, Network Security, Collaboration, Angular, Network Security, Collaboration, Angular, Network Security, Vue.js, Agile Product Management, MongoDB, Vue.js, Agile Product Management, MongoDB, Vue.js, Agile Product Management, MongoDB, Vue.js, Agile Product Management, MongoDB, Vue.js, Agile Product Management, MongoDB, Vue.js, Agile Product Management, MongoDB, AWS, SQL, React, AWS, SQL, React, AWS, SQL, React, AWS, SQL, React, AWS, SQL, React, AWS, SQL, React Flask, RESTful API, Accessibility, Continuous Deployment, PHP, PostgreSQL"
396,Employee_456,"Red Hat Certified JBoss Developer (RHCJD), Red Hat Certified JBoss Developer (RHCJD), Certified Information Security Manager (CISM), Certified Information Security Manager (CISM), Microsoft Certified: Dynamics 365 Finance Functional Consultant Associate, Microsoft Certified: Dynamics 365 Finance Functional Consultant Associate","NoSQL, Leadership, .NET, NoSQL, Leadership, .NET, Leadership, Microservices, User Stories, Leadership, Microservices, User Stories, SQL, Agile Methodologies, Kubernetes, SQL, Agile Methodologies, Kubernetes","React, Agile Product Management","Red Hat Certified JBoss Developer (RHCJD), Red Hat Certified JBoss Developer (RHCJD), Certified Information Security Manager (CISM), Certified Information Security Manager (CISM), Microsoft Certified: Dynamics 365 Finance Functional Consultant Associate, Microsoft Certified: Dynamics 365 Finance Functional Consultant Associate NoSQL, Leadership, .NET, NoSQL, Leadership, .NET, Leadership, Microservices, User Stories, Leadership, Microservices, User Stories, SQL, Agile Methodologies, Kubernetes, SQL, Agile Methodologies, Kubernetes React, Agile Product Management"
397,Employee_457,"AWS Certified Big Data  Specialty, AWS Certified Big Data  Specialty, AWS Certified Big Data  Specialty, AWS Certified Big Data  Specialty, AWS Certified Big Data  Specialty, AWS Certified Big Data  Specialty, Microsoft Certified: Dynamics 365 Supply Chain Management Functional Consultant Associate, Microsoft Certified: Dynamics 365 Supply Chain Management Functional Consultant Associate, Microsoft Certified: Dynamics 365 Supply Chain Management Functional Consultant Associate, Microsoft Certified: Dynamics 365 Supply Chain Management Functional Consultant Associate, Microsoft Certified: Dynamics 365 Supply Chain Management Functional Consultant Associate, Microsoft Certified: Dynamics 365 Supply Chain Management Functional Consultant Associate","Azure, Machine Learning, Penetration Testing, Azure, Machine Learning, Penetration Testing, Azure, Machine Learning, Penetration Testing, Azure, Machine Learning, Penetration Testing, Azure, Machine Learning, Penetration Testing, Azure, Machine Learning, Penetration Testing, Java, .NET, Scrum, Java, .NET, Scrum, Java, .NET, Scrum, Java, .NET, Scrum, Java, .NET, Scrum, Java, .NET, Scrum","Cybersecurity, Technical Writing, Artificial Intelligence, Information Security, Scrum, Flask","AWS Certified Big Data  Specialty, AWS Certified Big Data  Specialty, AWS Certified Big Data  Specialty, AWS Certified Big Data  Specialty, AWS Certified Big Data  Specialty, AWS Certified Big Data  Specialty, Microsoft Certified: Dynamics 365 Supply Chain Management Functional Consultant Associate, Microsoft Certified: Dynamics 365 Supply Chain Management Functional Consultant Associate, Microsoft Certified: Dynamics 365 Supply Chain Management Functional Consultant Associate, Microsoft Certified: Dynamics 365 Supply Chain Management Functional Consultant Associate, Microsoft Certified: Dynamics 365 Supply Chain Management Functional Consultant Associate, Microsoft Certified: Dynamics 365 Supply Chain Management Functional Consultant Associate Azure, Machine Learning, Penetration Testing, Azure, Machine Learning, Penetration Testing, Azure, Machine Learning, Penetration Testing, Azure, Machine Learning, Penetration Testing, Azure, Machine Learning, Penetration Testing, Azure, Machine Learning, Penetration Testing, Java, .NET, Scrum, Java, .NET, Scrum, Java, .NET, Scrum, Java, .NET, Scrum, Java, .NET, Scrum, Java, .NET, Scrum Cybersecurity, Technical Writing, Artificial Intelligence, Information Security, Scrum, Flask"
398,Employee_458,"Microsoft Certified: Azure Data Engineer Associate, Microsoft Certified: Azure Data Engineer Associate, Certified ScrumMaster (CSM), Certified ScrumMaster (CSM)","Cryptography, RESTful API, CI/CD, Cryptography, RESTful API, CI/CD, Ruby, Cybersecurity, RESTful API, Ruby, Cybersecurity, RESTful API","Azure, Documentation","Microsoft Certified: Azure Data Engineer Associate, Microsoft Certified: Azure Data Engineer Associate, Certified ScrumMaster (CSM), Certified ScrumMaster (CSM) Cryptography, RESTful API, CI/CD, Cryptography, RESTful API, CI/CD, Ruby, Cybersecurity, RESTful API, Ruby, Cybersecurity, RESTful API Azure, Documentation"
399,Employee_459,"CompTIA Cloud+, CompTIA Cloud+, CompTIA Cloud+, CompTIA Cloud+, Certified Network Defender (CND), Certified Network Defender (CND), Certified Network Defender (CND), Certified Network Defender (CND)","Statistical Analysis, DevOps, Cybersecurity, Statistical Analysis, DevOps, Cybersecurity, Statistical Analysis, DevOps, Cybersecurity, Statistical Analysis, DevOps, Cybersecurity, .NET, AWS, Continuous Deployment, .NET, AWS, Continuous Deployment, .NET, AWS, Continuous Deployment, .NET, AWS, Continuous Deployment","Information Security, Scrum, Azure, Machine Learning","CompTIA Cloud+, CompTIA Cloud+, CompTIA Cloud+, CompTIA Cloud+, Certified Network Defender (CND), Certified Network Defender (CND), Certified Network Defender (CND), Certified Network Defender (CND) Statistical Analysis, DevOps, Cybersecurity, Statistical Analysis, DevOps, Cybersecurity, Statistical Analysis, DevOps, Cybersecurity, Statistical Analysis, DevOps, Cybersecurity, .NET, AWS, Continuous Deployment, .NET, AWS, Continuous Deployment, .NET, AWS, Continuous Deployment, .NET, AWS, Continuous Deployment Information Security, Scrum, Azure, Machine Learning"
